,image_path,Taca oli,Carrera,Agujero,Hilo fino horizontal2,Tensión horizontal,Barrado,Borrissol,Hilo fino horizontal,Punto escapado
7789,0ea23bf7-frame0-00-14.77.jpg,0,0,0,0,0,0,0,0,0
7790,25ffdcd8-frame0-00-26.42.jpg,0,0,0,0,0,0,0,0,0
7793,2b6c1e66-frame0-00-15.52.jpg,0,0,0,0,0,0,0,0,0
7794,4f5192c3-frame0-00-16.08.jpg,0,0,0,0,0,0,0,1,0
7798,2047d5e9-frame0-00-11.47.jpg,0,0,0,0,0,0,0,1,0
7800,63b8fee9-frame0-00-14.72.jpg,0,0,0,0,0,0,0,1,1
7801,401a9054-frame0-00-00.55.jpg,0,0,0,0,0,0,0,1,0
7803,83df2f5c-frame0-00-11.03.jpg,0,0,0,0,0,0,0,1,0
7805,5f27d494-frame0-00-40.17.jpg,0,0,0,0,0,0,0,0,0
7807,2d468065-frame0-00-36.72.jpg,0,0,0,0,0,0,0,0,0
7808,8b143c28-frame0-00-15.81.jpg,0,0,0,0,0,0,0,1,0
7811,46b2117e-frame0-00-03.83.jpg,0,0,0,0,0,0,0,1,0
7812,530a0dec-frame0-00-05.40.jpg,0,0,0,0,0,0,0,1,0
7813,6709f629-frame0-00-21.82.jpg,0,0,0,1,0,0,0,0,0
7816,75373048-frame0-00-16.03.jpg,0,0,0,0,0,0,0,0,0
7817,789f8e0b-frame0-00-16.86.jpg,0,0,0,1,0,0,0,0,0
7819,892465ec-frame0-00-20.71.jpg,0,0,0,1,0,0,0,0,0
7820,6ba74aaf-frame0-00-22.75.jpg,0,0,0,0,0,0,0,0,0
7824,46cb85d8-frame0-00-04.81.jpg,0,0,0,0,0,0,0,0,0
7825,47ec8792-frame0-00-31.34.jpg,0,0,0,0,0,0,0,0,0
7826,0d80f9b3-frame0-00-10.21.jpg,0,0,0,1,0,0,0,0,0
7827,8ba4bc98-frame0-00-39.52.jpg,0,0,0,0,0,0,0,0,0
7828,7efbc9bc-frame0-00-18.86.jpg,0,0,0,0,0,0,0,1,0
7829,1cc7e243-frame0-00-19.27.jpg,0,0,0,0,0,0,0,0,0
7830,024ed1e7-frame0-00-19.91.jpg,0,0,0,0,0,0,0,0,0
7832,3e2698a3-frame0-00-13.43.jpg,0,0,0,1,0,0,0,0,0
7833,340a2f10-frame0-00-23.11.jpg,0,0,0,0,0,0,0,0,0
7836,74a7e99b-frame0-00-30.57.jpg,0,0,0,0,0,0,0,0,0
7838,54a94500-frame0-00-08.28.jpg,0,0,0,0,0,0,0,1,0
7840,2bb76bd4-frame0-00-06.87.jpg,0,0,0,0,0,0,0,1,0
7841,34285b9a-frame0-00-17.69.jpg,0,0,0,0,0,0,0,0,0
7843,4027565e-frame0-00-26.16.jpg,0,0,0,0,0,0,0,0,0
7844,3aceb1b3-frame0-00-24.08.jpg,0,0,0,0,0,0,0,0,0
7846,5b04f71c-frame0-00-22.07.jpg,0,0,0,0,0,0,0,1,0
7849,00d85395-frame0-00-08.65.jpg,0,0,0,1,0,0,0,0,0
7850,84af46dc-frame0-00-10.70.jpg,0,0,0,0,0,0,0,1,0
7851,0a5c5edb-frame0-00-18.94.jpg,0,0,0,0,0,0,0,0,0
7852,5aa6f2aa-frame0-00-17.66.jpg,0,0,0,0,0,0,0,1,0
7854,5663876a-frame0-00-23.02.jpg,0,0,0,0,0,0,0,0,0
7855,549c0e9b-frame0-00-24.15.jpg,0,0,0,0,0,0,0,0,0
7856,25695043-frame0-00-34.89.jpg,0,0,0,0,0,0,0,0,0
7858,557c6b7c-frame0-00-33.57.jpg,0,0,0,0,0,0,0,0,0
7860,711a09c8-frame0-00-10.32.jpg,0,0,0,0,0,0,0,0,0
7861,7fb45507-frame0-00-10.80.jpg,0,0,0,0,0,0,0,0,0
7862,68541bcb-frame0-00-12.18.jpg,0,0,0,0,0,0,0,0,0
7863,503e21e7-frame0-00-14.14.jpg,0,0,0,1,0,0,0,0,0
7866,6f248763-frame0-00-14.66.jpg,0,0,0,1,0,0,0,0,0
7868,41db1f19-frame0-00-03.82.jpg,0,0,0,1,0,0,0,0,0
7870,570b0f8c-frame0-00-01.80.jpg,0,0,0,0,0,0,0,0,0
7871,07dbdcf1-frame0-00-41.14.jpg,0,0,0,0,0,0,0,0,0
7872,4dccae7a-frame0-00-37.58.jpg,0,0,0,0,0,0,0,0,0
7874,7bb530a5-frame0-00-33.17.jpg,0,0,0,0,0,0,0,0,0
7877,326f17b5-frame0-00-26.58.jpg,0,0,0,0,0,0,0,0,0
7878,5e7dea59-frame0-00-11.66.jpg,0,0,0,1,0,0,0,0,0
7880,14df7c5d-frame0-00-12.47.jpg,0,0,0,0,0,0,0,0,0
7883,0635dcfc-frame0-00-37.51.jpg,0,0,0,0,0,0,0,0,0
7884,6ec01644-frame0-00-30.09.jpg,0,0,0,0,0,0,0,0,0
7885,61b988ca-frame0-00-12.86.jpg,0,0,0,0,0,0,0,0,0
7886,76ed1b6f-frame0-00-24.80.jpg,0,0,0,0,0,0,0,0,0
7888,4540a4ec-frame0-00-34.03.jpg,0,0,0,0,0,0,0,0,0
7891,0b751849-frame0-00-19.28.jpg,0,0,0,0,0,0,0,0,0
7892,0ef21dbf-frame0-00-04.46.jpg,0,0,0,0,0,0,0,0,0
7895,1f05563b-frame0-00-04.98.jpg,0,0,0,0,0,0,0,0,0
7896,8cdee29c-frame0-00-26.17.jpg,0,0,0,0,0,0,0,0,0
7897,300ec1c9-frame0-00-07.95.jpg,0,0,0,0,0,0,0,0,0
7898,46d6fca6-frame0-00-10.61.jpg,0,0,0,0,0,0,0,1,0
7899,190dbca8-frame0-00-23.51.jpg,0,0,0,0,0,0,0,0,0
7900,5f3aadeb-frame0-00-22.61.jpg,0,0,0,0,0,0,0,0,0
7901,6520f6f5-frame0-00-02.34.jpg,0,0,0,0,0,0,0,1,0
7902,14d2fa83-frame0-00-11.23.jpg,0,0,0,0,0,0,0,0,0
7903,304e7d4a-frame0-00-12.68.jpg,0,0,0,0,0,0,0,0,0
7907,7a2eff40-frame0-00-35.55.jpg,1,0,0,0,0,0,0,0,0
7910,8cace0ea-frame0-00-07.85.jpg,0,0,0,0,0,0,0,0,0
7912,762af0d0-frame0-00-06.88.jpg,0,0,0,0,0,0,0,1,0
7913,13797bcf-frame0-00-02.25.jpg,0,0,0,0,0,0,0,0,0
7914,56959a01-frame0-00-22.09.jpg,0,0,0,0,0,0,0,0,0
7915,20ad86ee-frame0-00-00.37.jpg,0,0,0,0,0,0,0,1,0
7916,732cd09c-frame0-00-05.94.jpg,0,0,0,0,0,0,0,1,0
7919,37bc40ba-frame0-00-04.74.jpg,0,0,0,0,0,0,0,1,0
7922,62600147-frame0-00-06.42.jpg,0,0,0,1,0,0,0,0,0
7923,21309d41-frame0-00-35.95.jpg,0,0,0,0,0,0,0,0,0
7925,82526523-frame0-00-09.93.jpg,0,0,0,1,0,0,0,0,0
7926,8865c6e5-frame0-00-25.57.jpg,0,0,0,0,0,0,0,0,0
7927,39d6bb7e-frame0-00-15.18.jpg,0,0,0,0,0,0,1,0,0
7928,3772c17c-frame0-00-05.42.jpg,0,0,0,0,0,0,0,0,0
7931,839f0117-frame0-00-36.75.jpg,0,0,0,0,0,0,0,0,0
7932,640c91ca-frame0-00-06.94.jpg,0,0,0,0,0,0,0,0,1
7936,3bd108a4-frame0-00-01.15.jpg,0,0,0,0,0,0,0,0,0
7939,04fbebc3-frame0-00-04.85.jpg,0,0,0,0,0,0,0,1,0
7942,77a20843-frame0-00-29.85.jpg,0,0,0,0,0,0,0,0,0
7943,1956f64e-frame0-00-22.90.jpg,0,0,0,1,0,0,0,0,0
7944,63400bbf-frame0-00-23.54.jpg,0,0,0,0,0,0,0,0,0
7946,0e40c6bf-frame0-00-13.88.jpg,0,0,0,0,0,0,0,1,0
7948,1ea51389-frame0-00-18.63.jpg,0,0,0,0,0,0,0,0,0
7950,17d0e45a-frame0-00-17.78.jpg,0,0,0,0,0,0,0,0,0
7951,879fd934-frame0-00-36.79.jpg,0,0,0,0,0,0,0,0,0
7953,67f77307-frame0-00-28.63.jpg,0,0,0,0,0,0,0,0,0
7954,4baf9501-frame0-00-21.77.jpg,0,0,0,0,0,0,0,1,1
7955,389fa893-frame0-00-16.21.jpg,0,0,0,0,0,0,0,1,0
7956,7da43afe-frame0-00-05.04.jpg,0,0,0,0,0,0,0,0,0
7958,3ec0ee39-frame0-00-22.22.jpg,0,0,0,1,0,0,0,0,0
7959,86827dcb-frame0-00-21.23.jpg,0,0,0,0,0,0,0,0,0
7960,2b23e734-frame0-00-03.17.jpg,0,0,0,0,0,0,0,1,0
7961,6c880bee-frame0-00-32.89.jpg,0,0,0,0,0,0,0,0,0
7962,1c0ad53c-frame0-00-24.97.jpg,0,0,0,0,0,0,0,0,0
7963,06c2d8e9-frame0-00-00.14.jpg,0,0,0,0,0,0,0,1,0
7967,0fee5fa1-frame0-00-00.12.jpg,0,0,0,0,0,0,0,1,0
7969,006d05be-frame0-00-15.54.jpg,0,0,0,1,0,0,0,0,0
7971,6e2091db-frame0-00-08.11.jpg,0,0,0,0,0,0,0,0,0
7972,1a2c0e6b-frame0-00-17.22.jpg,0,0,0,1,0,0,0,0,0
7973,3a245baf-frame0-00-20.94.jpg,0,0,0,0,0,0,0,0,0
7974,11e79c70-frame0-00-08.73.jpg,0,0,0,0,0,0,0,1,0
7975,0a429b5c-frame0-00-34.91.jpg,0,0,0,0,0,0,0,0,0
7977,090b33fc-frame0-00-40.48.jpg,0,0,0,0,0,0,0,0,0
7978,7cfe6b0f-frame0-00-00.26.jpg,0,0,0,0,0,0,0,0,0
7979,6a4b75a4-frame0-00-05.57.jpg,0,0,0,0,0,0,0,0,0
7980,740a8200-frame0-00-11.35.jpg,0,0,0,0,0,0,0,0,0
7982,754591ab-frame0-00-14.80.jpg,0,0,0,0,0,0,0,0,0
7983,7e7d30c0-frame0-00-07.24.jpg,0,0,0,0,0,0,0,1,0
7984,235124dd-frame0-00-08.78.jpg,0,0,0,0,0,0,0,0,0
7985,6ba2d6dd-frame0-00-35.85.jpg,1,0,0,0,0,0,0,0,0
7986,50363b01-frame0-00-18.73.jpg,0,0,0,0,0,0,0,0,0
7988,4fa4a45a-frame0-00-33.82.jpg,0,0,0,0,0,0,0,0,0
7989,63ee0331-frame0-00-07.38.jpg,0,0,0,0,0,0,0,1,0
7990,24864427-frame0-00-17.46.jpg,0,0,0,0,0,0,0,0,0
7991,4fd7421b-frame0-00-20.73.jpg,0,0,0,0,0,0,0,1,0
7992,601bcebf-frame0-00-08.88.jpg,0,0,0,0,0,0,0,0,0
7994,4774c994-frame0-00-25.84.jpg,0,0,0,1,0,0,0,0,0
7999,8d1c5194-frame0-00-38.57.jpg,0,0,0,0,0,0,0,0,0
8001,30d173d0-frame0-00-03.31.jpg,0,0,0,0,0,0,0,1,0
8002,5b393c14-frame0-00-19.74.jpg,0,0,0,0,0,0,0,0,0
8003,5ade821b-frame0-00-03.99.jpg,0,0,0,1,0,0,0,0,0
8005,0bc0854f-frame0-00-22.96.jpg,0,0,0,0,0,0,0,0,0
8006,515e385a-frame0-00-19.31.jpg,0,0,0,0,0,0,0,1,0
8012,7b8b5075-frame0-00-02.71.jpg,0,0,0,0,0,0,0,1,0
8013,77197811-frame0-00-10.03.jpg,0,0,0,0,0,0,0,1,0
8014,888e6133-frame0-00-02.92.jpg,0,0,0,0,0,0,0,0,0
8015,8bbed65b-frame0-00-07.08.jpg,0,0,0,0,0,0,0,0,0
8016,82fa6085-frame0-00-26.95.jpg,0,0,0,0,0,0,0,0,0
8018,333123c2-frame0-00-03.14.jpg,0,0,0,0,0,0,0,0,0
8019,0d248917-frame0-00-10.64.jpg,0,0,0,0,0,0,0,1,0
8020,143ce63e-frame0-00-23.25.jpg,0,0,0,0,0,0,0,0,0
8022,13c19963-frame0-00-14.15.jpg,0,0,0,0,0,0,0,1,0
8023,1a8bf3b7-frame0-00-31.62.jpg,0,0,0,0,0,0,0,0,0
8028,12ce792a-frame0-00-04.29.jpg,0,0,0,0,0,0,0,0,0
8030,5e10eb22-frame0-00-00.05.jpg,0,0,0,0,0,0,0,0,0
8031,03ea7565-frame0-00-29.02.jpg,0,0,0,0,0,0,0,0,0
8032,6e39032e-frame0-00-11.95.jpg,0,0,0,0,0,0,0,0,0
8036,15239c4e-frame0-00-03.15.jpg,0,0,0,0,0,0,0,1,0
8037,83667e69-frame0-00-23.00.jpg,0,0,0,0,0,0,0,0,0
8038,16d4c87e-frame0-00-01.60.jpg,0,0,0,0,0,0,0,0,0
8039,64af8cb5-frame0-00-11.49.jpg,0,0,0,0,0,0,0,0,0
8040,27582835-frame0-00-00.37.jpg,0,0,0,0,0,0,0,0,0
8041,5babb240-frame0-00-12.07.jpg,0,0,0,0,0,0,0,0,0
8042,02d0b96d-frame0-00-04.08.jpg,0,0,0,0,0,0,0,0,0
8043,8cdfd16f-frame0-00-20.46.jpg,0,1,0,0,0,0,0,0,0
8044,225e8396-frame0-00-18.51.jpg,0,0,0,0,0,0,0,1,0
8046,6a672c4d-frame0-00-03.80.jpg,0,0,0,0,0,0,0,0,0
8049,207e6ace-frame0-00-04.52.jpg,0,0,0,0,0,0,0,0,0
8050,868416aa-frame0-00-11.90.jpg,0,0,0,0,0,0,0,1,0
8051,0ee75ebf-frame0-00-11.62.jpg,0,0,0,0,0,0,0,1,0
8052,582a8174-frame0-00-20.59.jpg,0,0,0,0,0,0,0,0,0
8053,09010726-frame0-00-36.45.jpg,0,0,0,0,0,0,1,0,0
8054,14a528c1-frame0-00-24.43.jpg,0,0,0,0,0,0,0,0,0
8057,4a423893-frame0-00-27.36.jpg,0,0,0,1,0,0,0,0,0
8058,82b6424c-frame0-00-11.15.jpg,0,0,0,0,0,0,0,0,0
8059,4c176233-frame0-00-05.61.jpg,0,0,0,0,0,0,0,1,0
8061,6251820b-frame0-00-05.05.jpg,0,0,0,0,0,0,0,0,0
8062,3ba0f593-frame0-00-07.87.jpg,0,0,0,0,0,0,0,1,0
8064,08c0727e-frame0-00-06.30.jpg,0,0,0,0,0,0,0,1,0
8065,0f0c8a7d-frame0-00-14.46.jpg,0,0,0,0,0,0,0,0,0
8066,8682d8b8-frame0-00-33.71.jpg,0,0,0,0,0,0,0,0,0
8069,56988154-frame0-00-21.94.jpg,0,0,0,0,0,0,0,1,1
8070,230aad94-frame0-00-08.61.jpg,0,0,0,0,0,0,0,0,0
8072,813dc78f-frame0-00-21.65.jpg,0,0,0,0,0,0,0,0,0
8073,2e57e256-frame0-00-15.85.jpg,0,0,0,0,0,0,0,1,0
8075,25778245-frame0-00-03.91.jpg,0,0,0,0,0,0,0,1,0
8077,11299ab8-frame0-00-12.54.jpg,0,0,0,0,0,0,0,0,0
8080,1e68a7e4-frame0-00-17.71.jpg,0,0,0,1,0,0,0,0,0
8081,6988582e-frame0-00-17.94.jpg,0,0,0,0,0,0,0,0,0
8082,777f3cd1-frame0-00-17.77.jpg,0,0,0,0,0,0,0,1,0
8085,3156be01-frame0-00-33.94.jpg,0,0,0,0,0,0,0,0,0
8086,687a99b0-frame0-00-10.18.jpg,0,0,0,1,0,0,0,0,0
8087,27b8700c-frame0-00-03.94.jpg,0,0,0,0,0,0,0,0,0
8089,49fc709f-frame0-00-16.26.jpg,0,0,0,0,0,0,0,0,0
8090,3e92ead4-frame0-00-12.18.jpg,0,0,0,0,0,0,0,0,0
8093,4cd6e6f2-frame0-00-04.56.jpg,0,0,0,0,0,0,0,1,0
8094,219f652e-frame0-00-05.34.jpg,0,0,0,0,0,0,0,1,0
8096,0d0b00aa-frame0-00-05.14.jpg,0,0,0,0,0,0,0,0,0
8097,30f9ff67-frame0-00-09.65.jpg,0,0,0,0,0,0,0,0,0
8102,0471a84a-frame0-00-03.33.jpg,0,0,0,0,0,0,0,0,0
8105,1c05e55a-frame0-00-04.68.jpg,0,0,0,1,0,0,0,0,0
8106,0bc43bb3-frame0-00-04.94.jpg,0,0,0,0,0,0,0,0,0
8107,311db931-frame0-00-11.56.jpg,0,0,0,0,0,0,0,1,0
8110,690f1e85-frame0-00-04.80.jpg,0,0,0,0,0,0,0,0,0
8111,5b46d448-frame0-00-06.81.jpg,0,0,0,0,0,0,0,1,0
8114,46631431-frame0-00-01.45.jpg,0,0,0,0,0,0,0,1,0
8119,6db1ecae-frame0-00-07.73.jpg,0,0,0,0,0,0,0,1,0
8120,691c1cb4-frame0-00-34.02.jpg,0,0,0,0,0,0,0,0,0
8121,490519d2-frame0-00-21.54.jpg,0,0,0,0,0,0,0,0,0
8122,6f9707b1-frame0-00-12.40.jpg,0,0,0,0,0,0,0,1,0
8124,173800eb-frame0-00-04.60.jpg,0,0,0,0,0,0,0,0,0
8125,4d916a6c-frame0-00-03.37.jpg,0,0,0,0,0,0,0,0,0
8130,0d1f3453-frame0-00-29.83.jpg,0,0,0,0,0,0,0,0,0
8134,09502d26-frame0-00-04.29.jpg,0,0,0,0,0,0,0,0,0
8136,13857832-frame0-00-23.03.jpg,0,0,0,0,0,0,0,0,0
8138,80184403-frame0-00-09.42.jpg,0,0,0,0,0,0,0,0,0
8140,16dc430c-frame0-00-04.88.jpg,0,0,0,0,0,0,0,0,0
8141,7d26217b-frame0-00-23.05.jpg,0,0,0,0,0,0,0,0,0
8142,0a328f6e-frame0-00-40.04.jpg,0,0,0,0,0,0,0,0,0
8143,5ac056de-frame0-00-21.66.jpg,0,0,0,0,0,0,0,0,0
8144,70faab48-frame0-00-35.12.jpg,0,0,0,0,0,0,0,0,0
8146,0c1f3921-frame0-00-29.75.jpg,0,0,0,0,0,0,0,0,0
8148,7de655f4-frame0-00-12.44.jpg,0,0,0,0,0,0,0,0,0
8150,161a225e-frame0-00-26.26.jpg,0,0,0,1,0,0,0,0,0
8151,27ee41c1-frame0-00-39.67.jpg,0,0,0,0,0,0,0,0,0
8152,2858dcef-frame0-00-29.70.jpg,0,0,0,0,0,0,0,0,0
8153,4460b8dc-frame0-00-12.24.jpg,0,0,0,0,0,0,0,0,0
8154,24fffd57-frame0-00-03.69.jpg,0,0,0,0,0,0,0,0,0
8157,7b736cba-frame0-00-09.30.jpg,0,0,0,0,0,0,0,0,0
8159,5f3082df-frame0-00-20.51.jpg,0,0,0,0,0,0,0,0,0
8160,07bdaa2c-frame0-00-22.38.jpg,0,0,0,0,0,0,0,0,0
8162,0a4cc879-frame0-00-23.48.jpg,0,0,0,0,0,0,0,0,0
8163,296084d9-frame0-00-22.06.jpg,0,0,0,0,0,0,0,0,0
8164,253b54c1-frame0-00-04.88.jpg,0,0,0,0,0,0,0,1,0
8167,088fdd7e-frame0-00-05.97.jpg,0,0,1,0,0,0,0,1,0
8170,4d54665d-frame0-00-02.17.jpg,0,0,0,0,0,0,0,0,0
8172,6a6312ce-frame0-00-11.97.jpg,0,0,0,0,0,0,0,0,0
8173,8b164d17-frame0-00-01.29.jpg,0,0,0,0,0,0,0,1,0
8175,5f208ddc-frame0-00-15.72.jpg,0,0,0,0,0,0,0,0,0
8176,4d52e894-frame0-00-19.71.jpg,0,0,0,0,0,0,0,0,0
8178,3c944f1a-frame0-00-13.83.jpg,0,0,0,0,0,0,0,0,0
8180,37405022-frame0-00-20.91.jpg,0,0,0,1,0,0,0,0,0
8181,0acba3c3-frame0-00-29.53.jpg,0,0,0,0,0,0,0,0,0
8184,16e63444-frame0-00-20.68.jpg,0,0,0,0,0,0,0,1,0
8185,6fa850c4-frame0-00-09.17.jpg,0,0,0,0,0,0,0,0,0
8186,3d6e85f0-frame0-00-12.98.jpg,0,0,0,0,0,0,0,0,0
8187,2eab9b67-frame0-00-03.52.jpg,0,0,0,0,0,0,0,0,0
8188,4dabb1a9-frame0-00-17.83.jpg,0,0,0,0,0,0,0,1,0
8190,148e890c-frame0-00-29.45.jpg,0,0,0,0,0,0,0,0,0
8193,48d1449f-frame0-00-00.97.jpg,0,0,0,0,0,0,0,1,0
8194,15987886-frame0-00-40.80.jpg,0,0,0,0,0,0,0,0,0
8198,26d84d86-frame0-00-36.05.jpg,0,0,0,0,0,0,0,0,0
8199,81d27ef6-frame0-00-04.77.jpg,0,0,0,0,0,0,0,0,0
8201,5cab3134-frame0-00-04.36.jpg,0,0,0,0,0,0,0,1,0
8202,161221f9-frame0-00-21.83.jpg,0,0,0,0,0,0,0,0,0
8203,71c84bc6-frame0-00-15.69.jpg,0,0,0,0,0,0,0,0,0
8205,01d06550-frame0-00-15.95.jpg,0,0,0,0,0,0,0,0,0
8206,79070e2d-frame0-00-01.57.jpg,0,0,0,0,0,0,0,0,0
8207,2ffeffec-frame0-00-00.55.jpg,0,0,0,0,0,0,0,0,0
8208,2359d69d-frame0-00-14.64.jpg,0,0,0,0,0,0,0,1,1
8211,5e5429d7-frame0-00-00.95.jpg,0,0,0,0,0,0,0,0,0
8215,59cf552c-frame0-00-21.53.jpg,0,0,0,0,0,0,0,1,0
8216,6be93703-frame0-00-07.95.jpg,0,0,0,0,0,0,0,1,0
8218,7b40d011-frame0-00-06.57.jpg,0,0,0,0,0,0,0,0,0
8220,8b0f4b8d-frame0-00-28.23.jpg,0,0,0,1,0,0,0,0,0
8223,6471ff1a-frame0-00-17.99.jpg,0,0,0,0,0,0,0,1,0
8224,804edac3-frame0-00-14.86.jpg,0,0,0,0,0,0,0,0,0
8227,85771cd7-frame0-00-05.88.jpg,0,0,0,0,0,0,0,0,0
8230,3a347230-frame0-00-30.10.jpg,0,0,0,0,0,0,0,0,0
8232,3694370b-frame0-00-38.95.jpg,0,0,0,0,0,0,0,0,0
8234,4694d8d5-frame0-00-08.05.jpg,0,0,0,0,0,0,0,0,0
8237,7072914d-frame0-00-01.91.jpg,0,0,0,0,0,0,0,1,0
8238,358bf026-frame0-00-33.55.jpg,0,0,0,0,0,0,0,0,0
8239,849f2e17-frame0-00-02.86.jpg,0,0,0,0,0,0,0,0,0
8240,6374897e-frame0-00-02.91.jpg,0,0,0,0,0,0,0,0,0
8241,79dfa01e-frame0-00-10.72.jpg,0,0,0,0,0,0,0,0,0
8242,23b32d29-frame0-00-06.99.jpg,0,0,0,0,0,0,0,1,0
8243,85136605-frame0-00-02.90.jpg,0,0,0,0,0,0,0,0,0
8244,4a035f79-frame0-00-22.34.jpg,0,0,0,0,0,0,0,0,0
8246,036dd69a-frame0-00-18.32.jpg,0,0,0,0,0,0,0,0,0
8247,24204d53-frame0-00-28.89.jpg,0,0,0,1,0,0,0,0,0
8248,78021a66-frame0-00-04.87.jpg,0,0,0,1,0,0,1,0,0
8251,43a0aa3d-frame0-00-05.47.jpg,0,0,0,0,0,0,0,1,0
8252,57041f7b-frame0-00-00.52.jpg,0,0,0,0,0,0,0,1,0
8253,5ffd30fb-frame0-00-00.00.jpg,0,0,0,0,0,0,0,1,0
8255,5794beae-frame0-00-04.11.jpg,0,0,0,0,0,0,0,0,0
8257,2e431a3f-frame0-00-31.57.jpg,0,0,0,0,0,0,0,0,0
8258,5e53eac5-frame0-00-35.88.jpg,1,0,0,0,0,0,0,0,0
8259,27dfd776-frame0-00-12.17.jpg,0,0,0,0,0,0,0,1,0
8262,7037b4c5-frame0-00-39.40.jpg,0,0,0,0,0,0,0,0,0
8263,552eec1c-frame0-00-06.26.jpg,0,0,0,0,0,0,0,0,0
8267,39d4e0a5-frame0-00-11.36.jpg,0,0,0,0,0,0,0,1,0
8268,72760c8c-frame0-00-17.91.jpg,0,0,0,0,0,0,0,0,0
8269,4aef3732-frame0-00-05.29.jpg,0,0,0,0,0,0,0,0,0
8272,5a39722a-frame0-00-33.26.jpg,0,0,0,0,0,0,0,0,0
8277,02714954-frame0-00-23.45.jpg,0,0,0,0,0,0,0,1,0
8278,48b801e2-frame0-00-12.22.jpg,0,0,0,0,0,0,0,0,0
8279,3459631a-frame0-00-18.23.jpg,0,0,0,0,0,0,0,1,0
8282,538826c4-frame0-00-22.77.jpg,0,0,0,0,0,0,0,0,0
8283,35b8775e-frame0-00-28.95.jpg,0,0,0,1,0,0,0,0,0
8285,6b656ecf-frame0-00-41.05.jpg,0,0,0,0,0,0,0,0,0
8286,65b8cbb7-frame0-00-00.55.jpg,0,0,0,0,0,0,0,0,0
8287,5a3fdfce-frame0-00-23.13.jpg,0,0,0,0,0,0,0,0,0
8288,5f870bd6-frame0-00-01.11.jpg,0,0,0,0,0,0,0,0,0
8290,6d05323a-frame0-00-08.05.jpg,0,0,0,0,0,0,0,0,0
8291,00b8722e-frame0-00-18.99.jpg,0,0,0,1,0,0,0,0,0
8292,570b74b4-frame0-00-01.01.jpg,0,0,0,0,0,0,0,0,0
8293,3650c7b4-frame0-00-14.25.jpg,0,0,0,0,0,0,0,1,0
8294,537b0a00-frame0-00-01.05.jpg,0,0,0,0,0,0,0,1,0
8295,6a196611-frame0-00-05.73.jpg,0,0,0,0,0,0,0,0,0
8297,7362c790-frame0-00-06.83.jpg,0,0,0,0,0,0,0,0,0
8298,711f00bf-frame0-00-20.91.jpg,0,0,0,0,0,0,0,0,0
8302,373df5b3-frame0-00-23.58.jpg,0,0,0,0,0,0,0,0,0
8303,08cf8a54-frame0-00-04.94.jpg,0,0,0,0,0,0,0,0,0
8309,5d0b86b3-frame0-00-07.31.jpg,0,0,0,0,0,0,0,1,0
8311,3ec60843-frame0-00-07.35.jpg,0,0,0,0,0,0,0,0,0
8314,1c2ab8a5-frame0-00-08.22.jpg,0,0,0,0,0,0,0,0,0
8316,5ef6dec7-frame0-00-14.43.jpg,0,0,0,0,0,0,0,1,0
8317,155b0834-frame0-00-29.12.jpg,0,0,0,0,0,0,0,0,0
8319,7f2f5dc6-frame0-00-14.05.jpg,0,0,0,0,0,0,0,1,0
8320,8a87aad2-frame0-00-18.97.jpg,0,0,0,0,0,0,0,0,0
8321,34e0f1ea-frame0-00-36.76.jpg,0,0,0,0,0,0,0,0,0
8322,74e97b42-frame0-00-02.82.jpg,0,0,0,0,0,0,0,1,0
8323,3f3a348f-frame0-00-24.32.jpg,0,0,0,0,0,0,0,0,0
8327,02773044-frame0-00-22.79.jpg,0,0,0,0,0,0,0,0,0
8329,42c26fda-frame0-00-03.94.jpg,0,0,0,1,0,0,0,0,0
8331,442676eb-frame0-00-08.48.jpg,0,0,0,0,0,0,0,1,0
8333,4709a2bb-frame0-00-20.33.jpg,0,0,0,0,0,0,0,0,0
8335,04649010-frame0-00-33.32.jpg,1,0,0,0,0,0,0,0,0
8336,74da5ea9-frame0-00-14.88.jpg,0,0,0,0,0,0,0,0,0
8338,497551cb-frame0-00-01.44.jpg,0,0,0,0,0,0,0,0,0
8341,6710e207-frame0-00-03.94.jpg,0,0,0,0,0,0,0,0,0
8342,56a13324-frame0-00-15.00.jpg,0,0,0,0,0,0,0,0,0
8345,45c2adf8-frame0-00-15.06.jpg,0,0,0,0,0,0,0,1,0
8346,047499b1-frame0-00-07.51.jpg,0,0,0,0,0,0,0,0,0
8347,88a93c5d-frame0-00-26.66.jpg,0,0,0,0,0,0,0,0,0
8350,0a7a174b-frame0-00-21.53.jpg,0,0,0,1,0,0,0,0,0
8351,3d0bffc2-frame0-00-15.60.jpg,0,0,0,0,0,0,0,0,0
8354,0df1cf29-frame0-00-08.61.jpg,0,0,0,0,0,0,0,1,0
8355,6c032baf-frame0-00-10.68.jpg,0,0,0,0,0,0,0,0,0
8361,545cb198-frame0-00-23.83.jpg,0,0,0,0,0,0,0,0,0
8362,3a9e70fe-frame0-00-02.23.jpg,0,0,0,0,0,0,0,0,0
8365,63907680-frame0-00-09.82.jpg,0,0,0,0,0,0,0,0,0
8369,5490eeae-frame0-00-07.62.jpg,0,0,0,0,0,0,0,1,0
8370,68b742d5-frame0-00-15.37.jpg,0,0,0,0,0,0,0,0,0
8372,867a9eda-frame0-00-03.51.jpg,0,0,0,1,0,0,0,0,0
