,paths,c,r,e,n
2353,DATASET/A1/c3/r3/images/e7/c3r3e7n5.tif,3,3,7,5
2354,DATASET/A1/c3/r3/images/e7/c3r3e7n6.tif,3,3,7,6
2355,DATASET/A1/c3/r3/images/e7/c3r3e7n7.tif,3,3,7,7
2356,DATASET/A1/c3/r3/images/e7/c3r3e7n8.tif,3,3,7,8
2357,DATASET/A1/c3/r3/images/e7/c3r3e7n9.tif,3,3,7,9
2358,DATASET/A1/c3/r3/images/e7/c3r3e7n10.tif,3,3,7,10
2359,DATASET/A1/c3/r3/images/e7/c3r3e7n11.tif,3,3,7,11
2360,DATASET/A1/c3/r3/images/e7/c3r3e7n12.tif,3,3,7,12
2361,DATASET/A1/c3/r3/images/e7/c3r3e7n13.tif,3,3,7,13
2362,DATASET/A1/c3/r3/images/e7/c3r3e7n14.tif,3,3,7,14
2363,DATASET/A1/c3/r3/images/e7/c3r3e7n15.tif,3,3,7,15
2364,DATASET/A1/c3/r3/images/e7/c3r3e7n16.tif,3,3,7,16
2365,DATASET/A1/c3/r3/images/e7/c3r3e7n17.tif,3,3,7,17
2366,DATASET/A1/c3/r3/images/e7/c3r3e7n18.tif,3,3,7,18
2367,DATASET/A1/c3/r3/images/e7/c3r3e7n19.tif,3,3,7,19
2368,DATASET/A1/c3/r3/images/e7/c3r3e7n20.tif,3,3,7,20
2369,DATASET/A1/c3/r3/images/e7/c3r3e7n21.tif,3,3,7,21
2370,DATASET/A1/c3/r3/images/e7/c3r3e7n22.tif,3,3,7,22
2371,DATASET/A1/c3/r3/images/e7/c3r3e7n23.tif,3,3,7,23
2372,DATASET/A1/c3/r3/images/e7/c3r3e7n24.tif,3,3,7,24
2373,DATASET/A1/c3/r3/images/e7/c3r3e7n25.tif,3,3,7,25
2374,DATASET/A1/c3/r3/images/e7/c3r3e7n26.tif,3,3,7,26
2375,DATASET/A1/c3/r3/images/e7/c3r3e7n27.tif,3,3,7,27
2376,DATASET/A1/c3/r3/images/e7/c3r3e7n28.tif,3,3,7,28
2377,DATASET/A1/c3/r3/images/e7/c3r3e7n29.tif,3,3,7,29
2378,DATASET/A1/c3/r3/images/e7/c3r3e7n30.tif,3,3,7,30
2379,DATASET/A1/c3/r3/images/e7/c3r3e7n31.tif,3,3,7,31
2380,DATASET/A1/c3/r3/images/e7/c3r3e7n32.tif,3,3,7,32
2381,DATASET/A1/c3/r3/images/e7/c3r3e7n33.tif,3,3,7,33
2382,DATASET/A1/c3/r3/images/e7/c3r3e7n34.tif,3,3,7,34
2383,DATASET/A1/c3/r3/images/e7/c3r3e7n35.tif,3,3,7,35
2384,DATASET/A1/c3/r3/images/e7/c3r3e7n36.tif,3,3,7,36
2385,DATASET/A1/c3/r3/images/e7/c3r3e7n37.tif,3,3,7,37
2386,DATASET/A1/c3/r3/images/e7/c3r3e7n38.tif,3,3,7,38
2387,DATASET/A1/c3/r3/images/e7/c3r3e7n39.tif,3,3,7,39
2388,DATASET/A1/c3/r3/images/e7/c3r3e7n40.tif,3,3,7,40
2389,DATASET/A1/c3/r3/images/e7/c3r3e7n41.tif,3,3,7,41
2390,DATASET/A1/c3/r3/images/e7/c3r3e7n42.tif,3,3,7,42
2391,DATASET/A1/c3/r3/images/e7/c3r3e7n43.tif,3,3,7,43
2392,DATASET/A1/c3/r3/images/e7/c3r3e7n44.tif,3,3,7,44
2393,DATASET/A1/c3/r3/images/e7/c3r3e7n45.tif,3,3,7,45
2394,DATASET/A1/c3/r3/images/e7/c3r3e7n46.tif,3,3,7,46
2395,DATASET/A1/c3/r3/images/e7/c3r3e7n47.tif,3,3,7,47
2396,DATASET/A1/c3/r3/images/e7/c3r3e7n48.tif,3,3,7,48
2397,DATASET/A1/c3/r3/images/e7/c3r3e7n49.tif,3,3,7,49
2398,DATASET/A1/c3/r3/images/e7/c3r3e7n50.tif,3,3,7,50
2399,DATASET/A1/c4/r1/images/e0/c4r1e0n1.tif,4,1,0,1
2400,DATASET/A1/c4/r1/images/e0/c4r1e0n2.tif,4,1,0,2
2401,DATASET/A1/c4/r1/images/e0/c4r1e0n3.tif,4,1,0,3
2402,DATASET/A1/c4/r1/images/e0/c4r1e0n4.tif,4,1,0,4
2403,DATASET/A1/c4/r1/images/e0/c4r1e0n5.tif,4,1,0,5
2404,DATASET/A1/c4/r1/images/e0/c4r1e0n6.tif,4,1,0,6
2405,DATASET/A1/c4/r1/images/e0/c4r1e0n7.tif,4,1,0,7
2406,DATASET/A1/c4/r1/images/e0/c4r1e0n8.tif,4,1,0,8
2407,DATASET/A1/c4/r1/images/e0/c4r1e0n9.tif,4,1,0,9
2408,DATASET/A1/c4/r1/images/e0/c4r1e0n10.tif,4,1,0,10
2409,DATASET/A1/c4/r1/images/e0/c4r1e0n11.tif,4,1,0,11
2410,DATASET/A1/c4/r1/images/e0/c4r1e0n12.tif,4,1,0,12
2411,DATASET/A1/c4/r1/images/e0/c4r1e0n13.tif,4,1,0,13
2412,DATASET/A1/c4/r1/images/e0/c4r1e0n14.tif,4,1,0,14
2413,DATASET/A1/c4/r1/images/e0/c4r1e0n15.tif,4,1,0,15
2414,DATASET/A1/c4/r1/images/e0/c4r1e0n16.tif,4,1,0,16
2415,DATASET/A1/c4/r1/images/e0/c4r1e0n17.tif,4,1,0,17
2416,DATASET/A1/c4/r1/images/e0/c4r1e0n18.tif,4,1,0,18
2417,DATASET/A1/c4/r1/images/e0/c4r1e0n19.tif,4,1,0,19
2418,DATASET/A1/c4/r1/images/e0/c4r1e0n20.tif,4,1,0,20
2419,DATASET/A1/c4/r1/images/e0/c4r1e0n21.tif,4,1,0,21
2420,DATASET/A1/c4/r1/images/e0/c4r1e0n22.tif,4,1,0,22
2421,DATASET/A1/c4/r1/images/e0/c4r1e0n23.tif,4,1,0,23
2422,DATASET/A1/c4/r1/images/e0/c4r1e0n24.tif,4,1,0,24
2423,DATASET/A1/c4/r1/images/e0/c4r1e0n25.tif,4,1,0,25
2424,DATASET/A1/c4/r1/images/e0/c4r1e0n26.tif,4,1,0,26
2425,DATASET/A1/c4/r1/images/e0/c4r1e0n27.tif,4,1,0,27
2426,DATASET/A1/c4/r1/images/e0/c4r1e0n28.tif,4,1,0,28
2427,DATASET/A1/c4/r1/images/e0/c4r1e0n29.tif,4,1,0,29
2428,DATASET/A1/c4/r1/images/e0/c4r1e0n30.tif,4,1,0,30
2429,DATASET/A1/c4/r1/images/e0/c4r1e0n31.tif,4,1,0,31
2430,DATASET/A1/c4/r1/images/e0/c4r1e0n32.tif,4,1,0,32
2431,DATASET/A1/c4/r1/images/e0/c4r1e0n33.tif,4,1,0,33
2432,DATASET/A1/c4/r1/images/e0/c4r1e0n34.tif,4,1,0,34
2433,DATASET/A1/c4/r1/images/e0/c4r1e0n35.tif,4,1,0,35
2434,DATASET/A1/c4/r1/images/e0/c4r1e0n36.tif,4,1,0,36
2435,DATASET/A1/c4/r1/images/e0/c4r1e0n37.tif,4,1,0,37
2436,DATASET/A1/c4/r1/images/e0/c4r1e0n38.tif,4,1,0,38
2437,DATASET/A1/c4/r1/images/e0/c4r1e0n39.tif,4,1,0,39
2438,DATASET/A1/c4/r1/images/e0/c4r1e0n40.tif,4,1,0,40
2439,DATASET/A1/c4/r1/images/e0/c4r1e0n41.tif,4,1,0,41
2440,DATASET/A1/c4/r1/images/e0/c4r1e0n42.tif,4,1,0,42
2441,DATASET/A1/c4/r1/images/e0/c4r1e0n43.tif,4,1,0,43
2442,DATASET/A1/c4/r1/images/e0/c4r1e0n44.tif,4,1,0,44
2443,DATASET/A1/c4/r1/images/e0/c4r1e0n45.tif,4,1,0,45
2444,DATASET/A1/c4/r1/images/e0/c4r1e0n46.tif,4,1,0,46
2445,DATASET/A1/c4/r1/images/e0/c4r1e0n47.tif,4,1,0,47
2446,DATASET/A1/c4/r1/images/e0/c4r1e0n48.tif,4,1,0,48
2447,DATASET/A1/c4/r1/images/e0/c4r1e0n49.tif,4,1,0,49
2448,DATASET/A1/c4/r1/images/e0/c4r1e0n50.tif,4,1,0,50
2449,DATASET/A1/c4/r1/images/e1/c4r1e1n1.tif,4,1,1,1
2450,DATASET/A1/c4/r1/images/e1/c4r1e1n2.tif,4,1,1,2
2451,DATASET/A1/c4/r1/images/e1/c4r1e1n3.tif,4,1,1,3
2452,DATASET/A1/c4/r1/images/e1/c4r1e1n4.tif,4,1,1,4
2453,DATASET/A1/c4/r1/images/e1/c4r1e1n5.tif,4,1,1,5
2454,DATASET/A1/c4/r1/images/e1/c4r1e1n6.tif,4,1,1,6
2455,DATASET/A1/c4/r1/images/e1/c4r1e1n7.tif,4,1,1,7
2456,DATASET/A1/c4/r1/images/e1/c4r1e1n8.tif,4,1,1,8
2457,DATASET/A1/c4/r1/images/e1/c4r1e1n9.tif,4,1,1,9
2458,DATASET/A1/c4/r1/images/e1/c4r1e1n10.tif,4,1,1,10
2459,DATASET/A1/c4/r1/images/e1/c4r1e1n11.tif,4,1,1,11
2460,DATASET/A1/c4/r1/images/e1/c4r1e1n12.tif,4,1,1,12
2461,DATASET/A1/c4/r1/images/e1/c4r1e1n13.tif,4,1,1,13
2462,DATASET/A1/c4/r1/images/e1/c4r1e1n14.tif,4,1,1,14
2463,DATASET/A1/c4/r1/images/e1/c4r1e1n15.tif,4,1,1,15
2464,DATASET/A1/c4/r1/images/e1/c4r1e1n16.tif,4,1,1,16
2465,DATASET/A1/c4/r1/images/e1/c4r1e1n17.tif,4,1,1,17
2466,DATASET/A1/c4/r1/images/e1/c4r1e1n18.tif,4,1,1,18
2467,DATASET/A1/c4/r1/images/e1/c4r1e1n19.tif,4,1,1,19
2468,DATASET/A1/c4/r1/images/e1/c4r1e1n20.tif,4,1,1,20
2469,DATASET/A1/c4/r1/images/e1/c4r1e1n21.tif,4,1,1,21
2470,DATASET/A1/c4/r1/images/e1/c4r1e1n22.tif,4,1,1,22
2471,DATASET/A1/c4/r1/images/e1/c4r1e1n23.tif,4,1,1,23
2472,DATASET/A1/c4/r1/images/e1/c4r1e1n24.tif,4,1,1,24
2473,DATASET/A1/c4/r1/images/e1/c4r1e1n25.tif,4,1,1,25
2474,DATASET/A1/c4/r1/images/e1/c4r1e1n26.tif,4,1,1,26
2475,DATASET/A1/c4/r1/images/e1/c4r1e1n27.tif,4,1,1,27
2476,DATASET/A1/c4/r1/images/e1/c4r1e1n28.tif,4,1,1,28
2477,DATASET/A1/c4/r1/images/e1/c4r1e1n29.tif,4,1,1,29
2478,DATASET/A1/c4/r1/images/e1/c4r1e1n30.tif,4,1,1,30
2479,DATASET/A1/c4/r1/images/e1/c4r1e1n31.tif,4,1,1,31
2480,DATASET/A1/c4/r1/images/e1/c4r1e1n32.tif,4,1,1,32
2481,DATASET/A1/c4/r1/images/e1/c4r1e1n33.tif,4,1,1,33
2482,DATASET/A1/c4/r1/images/e1/c4r1e1n34.tif,4,1,1,34
2483,DATASET/A1/c4/r1/images/e1/c4r1e1n35.tif,4,1,1,35
2484,DATASET/A1/c4/r1/images/e1/c4r1e1n36.tif,4,1,1,36
2485,DATASET/A1/c4/r1/images/e1/c4r1e1n37.tif,4,1,1,37
2486,DATASET/A1/c4/r1/images/e1/c4r1e1n38.tif,4,1,1,38
2487,DATASET/A1/c4/r1/images/e1/c4r1e1n39.tif,4,1,1,39
2488,DATASET/A1/c4/r1/images/e1/c4r1e1n40.tif,4,1,1,40
2489,DATASET/A1/c4/r1/images/e1/c4r1e1n41.tif,4,1,1,41
2490,DATASET/A1/c4/r1/images/e1/c4r1e1n42.tif,4,1,1,42
2491,DATASET/A1/c4/r1/images/e1/c4r1e1n43.tif,4,1,1,43
2492,DATASET/A1/c4/r1/images/e1/c4r1e1n44.tif,4,1,1,44
2493,DATASET/A1/c4/r1/images/e1/c4r1e1n45.tif,4,1,1,45
2494,DATASET/A1/c4/r1/images/e1/c4r1e1n46.tif,4,1,1,46
2495,DATASET/A1/c4/r1/images/e1/c4r1e1n47.tif,4,1,1,47
2496,DATASET/A1/c4/r1/images/e1/c4r1e1n48.tif,4,1,1,48
2497,DATASET/A1/c4/r1/images/e1/c4r1e1n49.tif,4,1,1,49
2498,DATASET/A1/c4/r1/images/e1/c4r1e1n50.tif,4,1,1,50
2499,DATASET/A1/c4/r1/images/e3/c4r1e3n1.tif,4,1,3,1
2500,DATASET/A1/c4/r1/images/e3/c4r1e3n2.tif,4,1,3,2
2501,DATASET/A1/c4/r1/images/e3/c4r1e3n3.tif,4,1,3,3
2502,DATASET/A1/c4/r1/images/e3/c4r1e3n4.tif,4,1,3,4
2503,DATASET/A1/c4/r1/images/e3/c4r1e3n5.tif,4,1,3,5
2504,DATASET/A1/c4/r1/images/e3/c4r1e3n6.tif,4,1,3,6
2505,DATASET/A1/c4/r1/images/e3/c4r1e3n7.tif,4,1,3,7
2506,DATASET/A1/c4/r1/images/e3/c4r1e3n8.tif,4,1,3,8
2507,DATASET/A1/c4/r1/images/e3/c4r1e3n9.tif,4,1,3,9
2508,DATASET/A1/c4/r1/images/e3/c4r1e3n10.tif,4,1,3,10
2509,DATASET/A1/c4/r1/images/e3/c4r1e3n11.tif,4,1,3,11
2510,DATASET/A1/c4/r1/images/e3/c4r1e3n12.tif,4,1,3,12
2511,DATASET/A1/c4/r1/images/e3/c4r1e3n13.tif,4,1,3,13
2512,DATASET/A1/c4/r1/images/e3/c4r1e3n14.tif,4,1,3,14
2513,DATASET/A1/c4/r1/images/e3/c4r1e3n15.tif,4,1,3,15
2514,DATASET/A1/c4/r1/images/e3/c4r1e3n16.tif,4,1,3,16
2515,DATASET/A1/c4/r1/images/e3/c4r1e3n17.tif,4,1,3,17
2516,DATASET/A1/c4/r1/images/e3/c4r1e3n18.tif,4,1,3,18
2517,DATASET/A1/c4/r1/images/e3/c4r1e3n19.tif,4,1,3,19
2518,DATASET/A1/c4/r1/images/e3/c4r1e3n20.tif,4,1,3,20
2519,DATASET/A1/c4/r1/images/e3/c4r1e3n21.tif,4,1,3,21
2520,DATASET/A1/c4/r1/images/e3/c4r1e3n22.tif,4,1,3,22
2521,DATASET/A1/c4/r1/images/e3/c4r1e3n23.tif,4,1,3,23
2522,DATASET/A1/c4/r1/images/e3/c4r1e3n24.tif,4,1,3,24
2523,DATASET/A1/c4/r1/images/e3/c4r1e3n25.tif,4,1,3,25
2524,DATASET/A1/c4/r1/images/e3/c4r1e3n26.tif,4,1,3,26
2525,DATASET/A1/c4/r1/images/e3/c4r1e3n27.tif,4,1,3,27
2526,DATASET/A1/c4/r1/images/e3/c4r1e3n28.tif,4,1,3,28
2527,DATASET/A1/c4/r1/images/e3/c4r1e3n29.tif,4,1,3,29
2528,DATASET/A1/c4/r1/images/e3/c4r1e3n30.tif,4,1,3,30
2529,DATASET/A1/c4/r1/images/e3/c4r1e3n31.tif,4,1,3,31
2530,DATASET/A1/c4/r1/images/e3/c4r1e3n32.tif,4,1,3,32
2531,DATASET/A1/c4/r1/images/e3/c4r1e3n33.tif,4,1,3,33
2532,DATASET/A1/c4/r1/images/e3/c4r1e3n34.tif,4,1,3,34
2533,DATASET/A1/c4/r1/images/e3/c4r1e3n35.tif,4,1,3,35
2534,DATASET/A1/c4/r1/images/e3/c4r1e3n36.tif,4,1,3,36
2535,DATASET/A1/c4/r1/images/e3/c4r1e3n37.tif,4,1,3,37
2536,DATASET/A1/c4/r1/images/e3/c4r1e3n38.tif,4,1,3,38
2537,DATASET/A1/c4/r1/images/e3/c4r1e3n39.tif,4,1,3,39
2538,DATASET/A1/c4/r1/images/e3/c4r1e3n40.tif,4,1,3,40
2539,DATASET/A1/c4/r1/images/e3/c4r1e3n41.tif,4,1,3,41
2540,DATASET/A1/c4/r1/images/e3/c4r1e3n42.tif,4,1,3,42
2541,DATASET/A1/c4/r1/images/e3/c4r1e3n43.tif,4,1,3,43
2542,DATASET/A1/c4/r1/images/e3/c4r1e3n44.tif,4,1,3,44
2543,DATASET/A1/c4/r1/images/e3/c4r1e3n45.tif,4,1,3,45
2544,DATASET/A1/c4/r1/images/e3/c4r1e3n46.tif,4,1,3,46
2545,DATASET/A1/c4/r1/images/e3/c4r1e3n47.tif,4,1,3,47
2546,DATASET/A1/c4/r1/images/e3/c4r1e3n48.tif,4,1,3,48
2547,DATASET/A1/c4/r1/images/e3/c4r1e3n49.tif,4,1,3,49
2548,DATASET/A1/c4/r1/images/e3/c4r1e3n50.tif,4,1,3,50
2549,DATASET/A1/c4/r1/images/e4/c4r1e4n1.tif,4,1,4,1
2550,DATASET/A1/c4/r1/images/e4/c4r1e4n2.tif,4,1,4,2
2551,DATASET/A1/c4/r1/images/e4/c4r1e4n3.tif,4,1,4,3
2552,DATASET/A1/c4/r1/images/e4/c4r1e4n4.tif,4,1,4,4
2553,DATASET/A1/c4/r1/images/e4/c4r1e4n5.tif,4,1,4,5
2554,DATASET/A1/c4/r1/images/e4/c4r1e4n6.tif,4,1,4,6
2555,DATASET/A1/c4/r1/images/e4/c4r1e4n7.tif,4,1,4,7
2556,DATASET/A1/c4/r1/images/e4/c4r1e4n8.tif,4,1,4,8
2557,DATASET/A1/c4/r1/images/e4/c4r1e4n9.tif,4,1,4,9
2558,DATASET/A1/c4/r1/images/e4/c4r1e4n10.tif,4,1,4,10
2559,DATASET/A1/c4/r1/images/e4/c4r1e4n11.tif,4,1,4,11
2560,DATASET/A1/c4/r1/images/e4/c4r1e4n12.tif,4,1,4,12
2561,DATASET/A1/c4/r1/images/e4/c4r1e4n13.tif,4,1,4,13
2562,DATASET/A1/c4/r1/images/e4/c4r1e4n14.tif,4,1,4,14
2563,DATASET/A1/c4/r1/images/e4/c4r1e4n15.tif,4,1,4,15
2564,DATASET/A1/c4/r1/images/e4/c4r1e4n16.tif,4,1,4,16
2565,DATASET/A1/c4/r1/images/e4/c4r1e4n17.tif,4,1,4,17
2566,DATASET/A1/c4/r1/images/e4/c4r1e4n18.tif,4,1,4,18
2567,DATASET/A1/c4/r1/images/e4/c4r1e4n19.tif,4,1,4,19
2568,DATASET/A1/c4/r1/images/e4/c4r1e4n20.tif,4,1,4,20
2569,DATASET/A1/c4/r1/images/e4/c4r1e4n21.tif,4,1,4,21
2570,DATASET/A1/c4/r1/images/e4/c4r1e4n22.tif,4,1,4,22
2571,DATASET/A1/c4/r1/images/e4/c4r1e4n23.tif,4,1,4,23
2572,DATASET/A1/c4/r1/images/e4/c4r1e4n24.tif,4,1,4,24
2573,DATASET/A1/c4/r1/images/e4/c4r1e4n25.tif,4,1,4,25
2574,DATASET/A1/c4/r1/images/e4/c4r1e4n26.tif,4,1,4,26
2575,DATASET/A1/c4/r1/images/e4/c4r1e4n27.tif,4,1,4,27
2576,DATASET/A1/c4/r1/images/e4/c4r1e4n28.tif,4,1,4,28
2577,DATASET/A1/c4/r1/images/e4/c4r1e4n29.tif,4,1,4,29
2578,DATASET/A1/c4/r1/images/e4/c4r1e4n30.tif,4,1,4,30
2579,DATASET/A1/c4/r1/images/e4/c4r1e4n31.tif,4,1,4,31
2580,DATASET/A1/c4/r1/images/e4/c4r1e4n32.tif,4,1,4,32
2581,DATASET/A1/c4/r1/images/e4/c4r1e4n33.tif,4,1,4,33
2582,DATASET/A1/c4/r1/images/e4/c4r1e4n34.tif,4,1,4,34
2583,DATASET/A1/c4/r1/images/e4/c4r1e4n35.tif,4,1,4,35
2584,DATASET/A1/c4/r1/images/e4/c4r1e4n36.tif,4,1,4,36
2585,DATASET/A1/c4/r1/images/e4/c4r1e4n37.tif,4,1,4,37
2586,DATASET/A1/c4/r1/images/e4/c4r1e4n38.tif,4,1,4,38
2587,DATASET/A1/c4/r1/images/e4/c4r1e4n39.tif,4,1,4,39
2588,DATASET/A1/c4/r1/images/e4/c4r1e4n40.tif,4,1,4,40
2589,DATASET/A1/c4/r1/images/e4/c4r1e4n41.tif,4,1,4,41
2590,DATASET/A1/c4/r1/images/e4/c4r1e4n42.tif,4,1,4,42
2591,DATASET/A1/c4/r1/images/e4/c4r1e4n43.tif,4,1,4,43
2592,DATASET/A1/c4/r1/images/e4/c4r1e4n44.tif,4,1,4,44
2593,DATASET/A1/c4/r1/images/e4/c4r1e4n45.tif,4,1,4,45
2594,DATASET/A1/c4/r1/images/e4/c4r1e4n46.tif,4,1,4,46
2595,DATASET/A1/c4/r1/images/e4/c4r1e4n47.tif,4,1,4,47
2596,DATASET/A1/c4/r1/images/e4/c4r1e4n48.tif,4,1,4,48
2597,DATASET/A1/c4/r1/images/e4/c4r1e4n49.tif,4,1,4,49
2598,DATASET/A1/c4/r1/images/e4/c4r1e4n50.tif,4,1,4,50
2599,DATASET/A1/c4/r1/images/e5/c4r1e5n1.tif,4,1,5,1
2600,DATASET/A1/c4/r1/images/e5/c4r1e5n2.tif,4,1,5,2
2601,DATASET/A1/c4/r1/images/e5/c4r1e5n3.tif,4,1,5,3
2602,DATASET/A1/c4/r1/images/e5/c4r1e5n4.tif,4,1,5,4
2603,DATASET/A1/c4/r1/images/e5/c4r1e5n5.tif,4,1,5,5
2604,DATASET/A1/c4/r1/images/e5/c4r1e5n6.tif,4,1,5,6
2605,DATASET/A1/c4/r1/images/e5/c4r1e5n7.tif,4,1,5,7
2606,DATASET/A1/c4/r1/images/e5/c4r1e5n8.tif,4,1,5,8
2607,DATASET/A1/c4/r1/images/e5/c4r1e5n9.tif,4,1,5,9
2608,DATASET/A1/c4/r1/images/e5/c4r1e5n10.tif,4,1,5,10
2609,DATASET/A1/c4/r1/images/e5/c4r1e5n11.tif,4,1,5,11
2610,DATASET/A1/c4/r1/images/e5/c4r1e5n12.tif,4,1,5,12
2611,DATASET/A1/c4/r1/images/e5/c4r1e5n13.tif,4,1,5,13
2612,DATASET/A1/c4/r1/images/e5/c4r1e5n14.tif,4,1,5,14
2613,DATASET/A1/c4/r1/images/e5/c4r1e5n15.tif,4,1,5,15
2614,DATASET/A1/c4/r1/images/e5/c4r1e5n16.tif,4,1,5,16
2615,DATASET/A1/c4/r1/images/e5/c4r1e5n17.tif,4,1,5,17
2616,DATASET/A1/c4/r1/images/e5/c4r1e5n18.tif,4,1,5,18
2617,DATASET/A1/c4/r1/images/e5/c4r1e5n19.tif,4,1,5,19
2618,DATASET/A1/c4/r1/images/e5/c4r1e5n20.tif,4,1,5,20
2619,DATASET/A1/c4/r1/images/e5/c4r1e5n21.tif,4,1,5,21
2620,DATASET/A1/c4/r1/images/e5/c4r1e5n22.tif,4,1,5,22
2621,DATASET/A1/c4/r1/images/e5/c4r1e5n23.tif,4,1,5,23
2622,DATASET/A1/c4/r1/images/e5/c4r1e5n24.tif,4,1,5,24
2623,DATASET/A1/c4/r1/images/e5/c4r1e5n25.tif,4,1,5,25
2624,DATASET/A1/c4/r1/images/e5/c4r1e5n26.tif,4,1,5,26
2625,DATASET/A1/c4/r1/images/e5/c4r1e5n27.tif,4,1,5,27
2626,DATASET/A1/c4/r1/images/e5/c4r1e5n28.tif,4,1,5,28
2627,DATASET/A1/c4/r1/images/e5/c4r1e5n29.tif,4,1,5,29
2628,DATASET/A1/c4/r1/images/e5/c4r1e5n30.tif,4,1,5,30
2629,DATASET/A1/c4/r1/images/e5/c4r1e5n31.tif,4,1,5,31
2630,DATASET/A1/c4/r1/images/e5/c4r1e5n32.tif,4,1,5,32
2631,DATASET/A1/c4/r1/images/e5/c4r1e5n33.tif,4,1,5,33
2632,DATASET/A1/c4/r1/images/e5/c4r1e5n34.tif,4,1,5,34
2633,DATASET/A1/c4/r1/images/e5/c4r1e5n35.tif,4,1,5,35
2634,DATASET/A1/c4/r1/images/e5/c4r1e5n36.tif,4,1,5,36
2635,DATASET/A1/c4/r1/images/e5/c4r1e5n37.tif,4,1,5,37
2636,DATASET/A1/c4/r1/images/e5/c4r1e5n38.tif,4,1,5,38
2637,DATASET/A1/c4/r1/images/e5/c4r1e5n39.tif,4,1,5,39
2638,DATASET/A1/c4/r1/images/e5/c4r1e5n40.tif,4,1,5,40
2639,DATASET/A1/c4/r1/images/e5/c4r1e5n41.tif,4,1,5,41
2640,DATASET/A1/c4/r1/images/e5/c4r1e5n42.tif,4,1,5,42
2641,DATASET/A1/c4/r1/images/e5/c4r1e5n43.tif,4,1,5,43
2642,DATASET/A1/c4/r1/images/e5/c4r1e5n44.tif,4,1,5,44
2643,DATASET/A1/c4/r1/images/e5/c4r1e5n45.tif,4,1,5,45
2644,DATASET/A1/c4/r1/images/e5/c4r1e5n46.tif,4,1,5,46
2645,DATASET/A1/c4/r1/images/e5/c4r1e5n47.tif,4,1,5,47
2646,DATASET/A1/c4/r1/images/e5/c4r1e5n48.tif,4,1,5,48
2647,DATASET/A1/c4/r1/images/e5/c4r1e5n49.tif,4,1,5,49
2648,DATASET/A1/c4/r1/images/e5/c4r1e5n50.tif,4,1,5,50
2649,DATASET/A1/c4/r1/images/e6/c4r1e6n1.tif,4,1,6,1
2650,DATASET/A1/c4/r1/images/e6/c4r1e6n2.tif,4,1,6,2
2651,DATASET/A1/c4/r1/images/e6/c4r1e6n3.tif,4,1,6,3
2652,DATASET/A1/c4/r1/images/e6/c4r1e6n4.tif,4,1,6,4
2653,DATASET/A1/c4/r1/images/e6/c4r1e6n5.tif,4,1,6,5
2654,DATASET/A1/c4/r1/images/e6/c4r1e6n6.tif,4,1,6,6
2655,DATASET/A1/c4/r1/images/e6/c4r1e6n7.tif,4,1,6,7
2656,DATASET/A1/c4/r1/images/e6/c4r1e6n8.tif,4,1,6,8
2657,DATASET/A1/c4/r1/images/e6/c4r1e6n9.tif,4,1,6,9
2658,DATASET/A1/c4/r1/images/e6/c4r1e6n10.tif,4,1,6,10
2659,DATASET/A1/c4/r1/images/e6/c4r1e6n11.tif,4,1,6,11
2660,DATASET/A1/c4/r1/images/e6/c4r1e6n12.tif,4,1,6,12
2661,DATASET/A1/c4/r1/images/e6/c4r1e6n13.tif,4,1,6,13
2662,DATASET/A1/c4/r1/images/e6/c4r1e6n14.tif,4,1,6,14
2663,DATASET/A1/c4/r1/images/e6/c4r1e6n15.tif,4,1,6,15
2664,DATASET/A1/c4/r1/images/e6/c4r1e6n16.tif,4,1,6,16
2665,DATASET/A1/c4/r1/images/e6/c4r1e6n17.tif,4,1,6,17
2666,DATASET/A1/c4/r1/images/e6/c4r1e6n18.tif,4,1,6,18
2667,DATASET/A1/c4/r1/images/e6/c4r1e6n19.tif,4,1,6,19
2668,DATASET/A1/c4/r1/images/e6/c4r1e6n20.tif,4,1,6,20
2669,DATASET/A1/c4/r1/images/e6/c4r1e6n21.tif,4,1,6,21
2670,DATASET/A1/c4/r1/images/e6/c4r1e6n22.tif,4,1,6,22
2671,DATASET/A1/c4/r1/images/e6/c4r1e6n23.tif,4,1,6,23
2672,DATASET/A1/c4/r1/images/e6/c4r1e6n24.tif,4,1,6,24
2673,DATASET/A1/c4/r1/images/e6/c4r1e6n25.tif,4,1,6,25
2674,DATASET/A1/c4/r1/images/e6/c4r1e6n26.tif,4,1,6,26
2675,DATASET/A1/c4/r1/images/e6/c4r1e6n27.tif,4,1,6,27
2676,DATASET/A1/c4/r1/images/e6/c4r1e6n28.tif,4,1,6,28
2677,DATASET/A1/c4/r1/images/e6/c4r1e6n29.tif,4,1,6,29
2678,DATASET/A1/c4/r1/images/e6/c4r1e6n30.tif,4,1,6,30
2679,DATASET/A1/c4/r1/images/e6/c4r1e6n31.tif,4,1,6,31
2680,DATASET/A1/c4/r1/images/e6/c4r1e6n32.tif,4,1,6,32
2681,DATASET/A1/c4/r1/images/e6/c4r1e6n33.tif,4,1,6,33
2682,DATASET/A1/c4/r1/images/e6/c4r1e6n34.tif,4,1,6,34
2683,DATASET/A1/c4/r1/images/e6/c4r1e6n35.tif,4,1,6,35
2684,DATASET/A1/c4/r1/images/e6/c4r1e6n36.tif,4,1,6,36
2685,DATASET/A1/c4/r1/images/e6/c4r1e6n37.tif,4,1,6,37
