,Unnamed: 0,paths,c,r,e,n,pattern,patter_idx
2802,2802,DATASET/A1/c4/r3/images/e1/c4r3e1n4.tif,4,3,1,4,divers-flors,7
2803,2803,DATASET/A1/c4/r3/images/e1/c4r3e1n5.tif,4,3,1,5,divers-flors,7
2804,2804,DATASET/A1/c4/r3/images/e1/c4r3e1n6.tif,4,3,1,6,divers-flors,7
2805,2805,DATASET/A1/c4/r3/images/e1/c4r3e1n7.tif,4,3,1,7,divers-flors,7
2806,2806,DATASET/A1/c4/r3/images/e1/c4r3e1n8.tif,4,3,1,8,divers-flors,7
2807,2807,DATASET/A1/c4/r3/images/e1/c4r3e1n9.tif,4,3,1,9,divers-flors,7
2808,2808,DATASET/A1/c4/r3/images/e1/c4r3e1n10.tif,4,3,1,10,divers-flors,7
2809,2809,DATASET/A1/c4/r3/images/e1/c4r3e1n11.tif,4,3,1,11,divers-flors,7
2810,2810,DATASET/A1/c4/r3/images/e1/c4r3e1n12.tif,4,3,1,12,divers-flors,7
2811,2811,DATASET/A1/c4/r3/images/e1/c4r3e1n13.tif,4,3,1,13,divers-flors,7
2812,2812,DATASET/A1/c4/r3/images/e1/c4r3e1n14.tif,4,3,1,14,divers-flors,7
2813,2813,DATASET/A1/c4/r3/images/e1/c4r3e1n15.tif,4,3,1,15,divers-flors,7
2814,2814,DATASET/A1/c4/r3/images/e1/c4r3e1n16.tif,4,3,1,16,divers-flors,7
2815,2815,DATASET/A1/c4/r3/images/e1/c4r3e1n17.tif,4,3,1,17,divers-flors,7
2816,2816,DATASET/A1/c4/r3/images/e1/c4r3e1n18.tif,4,3,1,18,divers-flors,7
2817,2817,DATASET/A1/c4/r3/images/e1/c4r3e1n19.tif,4,3,1,19,divers-flors,7
2818,2818,DATASET/A1/c4/r3/images/e1/c4r3e1n20.tif,4,3,1,20,divers-flors,7
2819,2819,DATASET/A1/c4/r3/images/e1/c4r3e1n21.tif,4,3,1,21,divers-flors,7
2820,2820,DATASET/A1/c4/r3/images/e1/c4r3e1n22.tif,4,3,1,22,divers-flors,7
2821,2821,DATASET/A1/c4/r3/images/e1/c4r3e1n23.tif,4,3,1,23,divers-flors,7
2822,2822,DATASET/A1/c4/r3/images/e1/c4r3e1n24.tif,4,3,1,24,divers-flors,7
2823,2823,DATASET/A1/c4/r3/images/e1/c4r3e1n25.tif,4,3,1,25,divers-flors,7
2824,2824,DATASET/A1/c4/r3/images/e1/c4r3e1n26.tif,4,3,1,26,divers-flors,7
2825,2825,DATASET/A1/c4/r3/images/e1/c4r3e1n27.tif,4,3,1,27,divers-flors,7
2826,2826,DATASET/A1/c4/r3/images/e1/c4r3e1n28.tif,4,3,1,28,divers-flors,7
2827,2827,DATASET/A1/c4/r3/images/e1/c4r3e1n29.tif,4,3,1,29,divers-flors,7
2828,2828,DATASET/A1/c4/r3/images/e1/c4r3e1n30.tif,4,3,1,30,divers-flors,7
2829,2829,DATASET/A1/c4/r3/images/e1/c4r3e1n31.tif,4,3,1,31,divers-flors,7
2830,2830,DATASET/A1/c4/r3/images/e1/c4r3e1n32.tif,4,3,1,32,divers-flors,7
2831,2831,DATASET/A1/c4/r3/images/e1/c4r3e1n33.tif,4,3,1,33,divers-flors,7
2832,2832,DATASET/A1/c4/r3/images/e1/c4r3e1n34.tif,4,3,1,34,divers-flors,7
2833,2833,DATASET/A1/c4/r3/images/e1/c4r3e1n35.tif,4,3,1,35,divers-flors,7
2834,2834,DATASET/A1/c4/r3/images/e1/c4r3e1n36.tif,4,3,1,36,divers-flors,7
2835,2835,DATASET/A1/c4/r3/images/e1/c4r3e1n37.tif,4,3,1,37,divers-flors,7
2836,2836,DATASET/A1/c4/r3/images/e1/c4r3e1n38.tif,4,3,1,38,divers-flors,7
2837,2837,DATASET/A1/c4/r3/images/e1/c4r3e1n39.tif,4,3,1,39,divers-flors,7
2838,2838,DATASET/A1/c4/r3/images/e1/c4r3e1n40.tif,4,3,1,40,divers-flors,7
2839,2839,DATASET/A1/c4/r3/images/e1/c4r3e1n41.tif,4,3,1,41,divers-flors,7
2840,2840,DATASET/A1/c4/r3/images/e1/c4r3e1n42.tif,4,3,1,42,divers-flors,7
2841,2841,DATASET/A1/c4/r3/images/e1/c4r3e1n43.tif,4,3,1,43,divers-flors,7
2842,2842,DATASET/A1/c4/r3/images/e1/c4r3e1n44.tif,4,3,1,44,divers-flors,7
2843,2843,DATASET/A1/c4/r3/images/e1/c4r3e1n45.tif,4,3,1,45,divers-flors,7
2844,2844,DATASET/A1/c4/r3/images/e1/c4r3e1n46.tif,4,3,1,46,divers-flors,7
2845,2845,DATASET/A1/c4/r3/images/e1/c4r3e1n47.tif,4,3,1,47,divers-flors,7
2846,2846,DATASET/A1/c4/r3/images/e1/c4r3e1n48.tif,4,3,1,48,divers-flors,7
2847,2847,DATASET/A1/c4/r3/images/e1/c4r3e1n49.tif,4,3,1,49,divers-flors,7
2848,2848,DATASET/A1/c4/r3/images/e1/c4r3e1n50.tif,4,3,1,50,divers-flors,7
2849,2849,DATASET/A1/c4/r3/images/e2/c4r3e2n1.tif,4,3,2,1,divers-flors,7
2850,2850,DATASET/A1/c4/r3/images/e2/c4r3e2n2.tif,4,3,2,2,divers-flors,7
2851,2851,DATASET/A1/c4/r3/images/e2/c4r3e2n3.tif,4,3,2,3,divers-flors,7
2852,2852,DATASET/A1/c4/r3/images/e2/c4r3e2n4.tif,4,3,2,4,divers-flors,7
2853,2853,DATASET/A1/c4/r3/images/e2/c4r3e2n5.tif,4,3,2,5,divers-flors,7
2854,2854,DATASET/A1/c4/r3/images/e2/c4r3e2n6.tif,4,3,2,6,divers-flors,7
2855,2855,DATASET/A1/c4/r3/images/e2/c4r3e2n7.tif,4,3,2,7,divers-flors,7
2856,2856,DATASET/A1/c4/r3/images/e2/c4r3e2n8.tif,4,3,2,8,divers-flors,7
2857,2857,DATASET/A1/c4/r3/images/e2/c4r3e2n9.tif,4,3,2,9,divers-flors,7
2858,2858,DATASET/A1/c4/r3/images/e2/c4r3e2n10.tif,4,3,2,10,divers-flors,7
2859,2859,DATASET/A1/c4/r3/images/e2/c4r3e2n11.tif,4,3,2,11,divers-flors,7
2860,2860,DATASET/A1/c4/r3/images/e2/c4r3e2n12.tif,4,3,2,12,divers-flors,7
2861,2861,DATASET/A1/c4/r3/images/e2/c4r3e2n13.tif,4,3,2,13,divers-flors,7
2862,2862,DATASET/A1/c4/r3/images/e2/c4r3e2n14.tif,4,3,2,14,divers-flors,7
2863,2863,DATASET/A1/c4/r3/images/e2/c4r3e2n15.tif,4,3,2,15,divers-flors,7
2864,2864,DATASET/A1/c4/r3/images/e2/c4r3e2n16.tif,4,3,2,16,divers-flors,7
2865,2865,DATASET/A1/c4/r3/images/e2/c4r3e2n17.tif,4,3,2,17,divers-flors,7
2866,2866,DATASET/A1/c4/r3/images/e2/c4r3e2n18.tif,4,3,2,18,divers-flors,7
2867,2867,DATASET/A1/c4/r3/images/e2/c4r3e2n19.tif,4,3,2,19,divers-flors,7
2868,2868,DATASET/A1/c4/r3/images/e2/c4r3e2n20.tif,4,3,2,20,divers-flors,7
2869,2869,DATASET/A1/c4/r3/images/e2/c4r3e2n21.tif,4,3,2,21,divers-flors,7
2870,2870,DATASET/A1/c4/r3/images/e2/c4r3e2n22.tif,4,3,2,22,divers-flors,7
2871,2871,DATASET/A1/c4/r3/images/e2/c4r3e2n23.tif,4,3,2,23,divers-flors,7
2872,2872,DATASET/A1/c4/r3/images/e2/c4r3e2n24.tif,4,3,2,24,divers-flors,7
2873,2873,DATASET/A1/c4/r3/images/e2/c4r3e2n25.tif,4,3,2,25,divers-flors,7
2874,2874,DATASET/A1/c4/r3/images/e2/c4r3e2n26.tif,4,3,2,26,divers-flors,7
2875,2875,DATASET/A1/c4/r3/images/e2/c4r3e2n27.tif,4,3,2,27,divers-flors,7
2876,2876,DATASET/A1/c4/r3/images/e2/c4r3e2n28.tif,4,3,2,28,divers-flors,7
2877,2877,DATASET/A1/c4/r3/images/e2/c4r3e2n29.tif,4,3,2,29,divers-flors,7
2878,2878,DATASET/A1/c4/r3/images/e2/c4r3e2n30.tif,4,3,2,30,divers-flors,7
2879,2879,DATASET/A1/c4/r3/images/e2/c4r3e2n31.tif,4,3,2,31,divers-flors,7
2880,2880,DATASET/A1/c4/r3/images/e2/c4r3e2n32.tif,4,3,2,32,divers-flors,7
2881,2881,DATASET/A1/c4/r3/images/e2/c4r3e2n33.tif,4,3,2,33,divers-flors,7
2882,2882,DATASET/A1/c4/r3/images/e2/c4r3e2n34.tif,4,3,2,34,divers-flors,7
2883,2883,DATASET/A1/c4/r3/images/e2/c4r3e2n35.tif,4,3,2,35,divers-flors,7
2884,2884,DATASET/A1/c4/r3/images/e2/c4r3e2n36.tif,4,3,2,36,divers-flors,7
2885,2885,DATASET/A1/c4/r3/images/e2/c4r3e2n37.tif,4,3,2,37,divers-flors,7
2886,2886,DATASET/A1/c4/r3/images/e2/c4r3e2n38.tif,4,3,2,38,divers-flors,7
2887,2887,DATASET/A1/c4/r3/images/e2/c4r3e2n39.tif,4,3,2,39,divers-flors,7
2888,2888,DATASET/A1/c4/r3/images/e2/c4r3e2n40.tif,4,3,2,40,divers-flors,7
2889,2889,DATASET/A1/c4/r3/images/e2/c4r3e2n41.tif,4,3,2,41,divers-flors,7
2890,2890,DATASET/A1/c4/r3/images/e2/c4r3e2n42.tif,4,3,2,42,divers-flors,7
2891,2891,DATASET/A1/c4/r3/images/e2/c4r3e2n43.tif,4,3,2,43,divers-flors,7
2892,2892,DATASET/A1/c4/r3/images/e2/c4r3e2n44.tif,4,3,2,44,divers-flors,7
2893,2893,DATASET/A1/c4/r3/images/e2/c4r3e2n45.tif,4,3,2,45,divers-flors,7
2894,2894,DATASET/A1/c4/r3/images/e2/c4r3e2n46.tif,4,3,2,46,divers-flors,7
2895,2895,DATASET/A1/c4/r3/images/e2/c4r3e2n47.tif,4,3,2,47,divers-flors,7
2896,2896,DATASET/A1/c4/r3/images/e2/c4r3e2n48.tif,4,3,2,48,divers-flors,7
2897,2897,DATASET/A1/c4/r3/images/e2/c4r3e2n49.tif,4,3,2,49,divers-flors,7
2898,2898,DATASET/A1/c4/r3/images/e2/c4r3e2n50.tif,4,3,2,50,divers-flors,7
2899,2899,DATASET/A1/c4/r3/images/e3/c4r3e3n1.tif,4,3,3,1,divers-flors,7
2900,2900,DATASET/A1/c4/r3/images/e3/c4r3e3n2.tif,4,3,3,2,divers-flors,7
2901,2901,DATASET/A1/c4/r3/images/e3/c4r3e3n3.tif,4,3,3,3,divers-flors,7
2902,2902,DATASET/A1/c4/r3/images/e3/c4r3e3n4.tif,4,3,3,4,divers-flors,7
2903,2903,DATASET/A1/c4/r3/images/e3/c4r3e3n5.tif,4,3,3,5,divers-flors,7
2904,2904,DATASET/A1/c4/r3/images/e3/c4r3e3n6.tif,4,3,3,6,divers-flors,7
2905,2905,DATASET/A1/c4/r3/images/e3/c4r3e3n7.tif,4,3,3,7,divers-flors,7
2906,2906,DATASET/A1/c4/r3/images/e3/c4r3e3n8.tif,4,3,3,8,divers-flors,7
2907,2907,DATASET/A1/c4/r3/images/e3/c4r3e3n9.tif,4,3,3,9,divers-flors,7
2908,2908,DATASET/A1/c4/r3/images/e3/c4r3e3n10.tif,4,3,3,10,divers-flors,7
2909,2909,DATASET/A1/c4/r3/images/e3/c4r3e3n11.tif,4,3,3,11,divers-flors,7
2910,2910,DATASET/A1/c4/r3/images/e3/c4r3e3n12.tif,4,3,3,12,divers-flors,7
2911,2911,DATASET/A1/c4/r3/images/e3/c4r3e3n13.tif,4,3,3,13,divers-flors,7
2912,2912,DATASET/A1/c4/r3/images/e3/c4r3e3n14.tif,4,3,3,14,divers-flors,7
2913,2913,DATASET/A1/c4/r3/images/e3/c4r3e3n15.tif,4,3,3,15,divers-flors,7
2914,2914,DATASET/A1/c4/r3/images/e3/c4r3e3n16.tif,4,3,3,16,divers-flors,7
2915,2915,DATASET/A1/c4/r3/images/e3/c4r3e3n17.tif,4,3,3,17,divers-flors,7
2916,2916,DATASET/A1/c4/r3/images/e3/c4r3e3n18.tif,4,3,3,18,divers-flors,7
2917,2917,DATASET/A1/c4/r3/images/e3/c4r3e3n19.tif,4,3,3,19,divers-flors,7
2918,2918,DATASET/A1/c4/r3/images/e3/c4r3e3n20.tif,4,3,3,20,divers-flors,7
2919,2919,DATASET/A1/c4/r3/images/e3/c4r3e3n21.tif,4,3,3,21,divers-flors,7
2920,2920,DATASET/A1/c4/r3/images/e3/c4r3e3n22.tif,4,3,3,22,divers-flors,7
2921,2921,DATASET/A1/c4/r3/images/e3/c4r3e3n23.tif,4,3,3,23,divers-flors,7
2922,2922,DATASET/A1/c4/r3/images/e3/c4r3e3n24.tif,4,3,3,24,divers-flors,7
2923,2923,DATASET/A1/c4/r3/images/e3/c4r3e3n25.tif,4,3,3,25,divers-flors,7
2924,2924,DATASET/A1/c4/r3/images/e3/c4r3e3n26.tif,4,3,3,26,divers-flors,7
2925,2925,DATASET/A1/c4/r3/images/e3/c4r3e3n27.tif,4,3,3,27,divers-flors,7
2926,2926,DATASET/A1/c4/r3/images/e3/c4r3e3n28.tif,4,3,3,28,divers-flors,7
2927,2927,DATASET/A1/c4/r3/images/e3/c4r3e3n29.tif,4,3,3,29,divers-flors,7
2928,2928,DATASET/A1/c4/r3/images/e3/c4r3e3n30.tif,4,3,3,30,divers-flors,7
2929,2929,DATASET/A1/c4/r3/images/e3/c4r3e3n31.tif,4,3,3,31,divers-flors,7
2930,2930,DATASET/A1/c4/r3/images/e3/c4r3e3n32.tif,4,3,3,32,divers-flors,7
2931,2931,DATASET/A1/c4/r3/images/e3/c4r3e3n33.tif,4,3,3,33,divers-flors,7
2932,2932,DATASET/A1/c4/r3/images/e3/c4r3e3n34.tif,4,3,3,34,divers-flors,7
2933,2933,DATASET/A1/c4/r3/images/e3/c4r3e3n35.tif,4,3,3,35,divers-flors,7
2934,2934,DATASET/A1/c4/r3/images/e3/c4r3e3n36.tif,4,3,3,36,divers-flors,7
2935,2935,DATASET/A1/c4/r3/images/e3/c4r3e3n37.tif,4,3,3,37,divers-flors,7
2936,2936,DATASET/A1/c4/r3/images/e3/c4r3e3n38.tif,4,3,3,38,divers-flors,7
2937,2937,DATASET/A1/c4/r3/images/e3/c4r3e3n39.tif,4,3,3,39,divers-flors,7
2938,2938,DATASET/A1/c4/r3/images/e3/c4r3e3n40.tif,4,3,3,40,divers-flors,7
2939,2939,DATASET/A1/c4/r3/images/e3/c4r3e3n41.tif,4,3,3,41,divers-flors,7
2940,2940,DATASET/A1/c4/r3/images/e3/c4r3e3n42.tif,4,3,3,42,divers-flors,7
2941,2941,DATASET/A1/c4/r3/images/e3/c4r3e3n43.tif,4,3,3,43,divers-flors,7
2942,2942,DATASET/A1/c4/r3/images/e3/c4r3e3n44.tif,4,3,3,44,divers-flors,7
2943,2943,DATASET/A1/c4/r3/images/e3/c4r3e3n45.tif,4,3,3,45,divers-flors,7
2944,2944,DATASET/A1/c4/r3/images/e3/c4r3e3n46.tif,4,3,3,46,divers-flors,7
2945,2945,DATASET/A1/c4/r3/images/e3/c4r3e3n47.tif,4,3,3,47,divers-flors,7
2946,2946,DATASET/A1/c4/r3/images/e3/c4r3e3n48.tif,4,3,3,48,divers-flors,7
2947,2947,DATASET/A1/c4/r3/images/e3/c4r3e3n49.tif,4,3,3,49,divers-flors,7
2948,2948,DATASET/A1/c4/r3/images/e3/c4r3e3n50.tif,4,3,3,50,divers-flors,7
2949,2949,DATASET/A1/c4/r3/images/e4/c4r3e4n1.tif,4,3,4,1,divers-flors,7
2950,2950,DATASET/A1/c4/r3/images/e4/c4r3e4n2.tif,4,3,4,2,divers-flors,7
2951,2951,DATASET/A1/c4/r3/images/e4/c4r3e4n3.tif,4,3,4,3,divers-flors,7
2952,2952,DATASET/A1/c4/r3/images/e4/c4r3e4n4.tif,4,3,4,4,divers-flors,7
2953,2953,DATASET/A1/c4/r3/images/e4/c4r3e4n5.tif,4,3,4,5,divers-flors,7
2954,2954,DATASET/A1/c4/r3/images/e4/c4r3e4n6.tif,4,3,4,6,divers-flors,7
2955,2955,DATASET/A1/c4/r3/images/e4/c4r3e4n7.tif,4,3,4,7,divers-flors,7
2956,2956,DATASET/A1/c4/r3/images/e4/c4r3e4n8.tif,4,3,4,8,divers-flors,7
2957,2957,DATASET/A1/c4/r3/images/e4/c4r3e4n9.tif,4,3,4,9,divers-flors,7
2958,2958,DATASET/A1/c4/r3/images/e4/c4r3e4n10.tif,4,3,4,10,divers-flors,7
2959,2959,DATASET/A1/c4/r3/images/e4/c4r3e4n11.tif,4,3,4,11,divers-flors,7
2960,2960,DATASET/A1/c4/r3/images/e4/c4r3e4n12.tif,4,3,4,12,divers-flors,7
2961,2961,DATASET/A1/c4/r3/images/e4/c4r3e4n13.tif,4,3,4,13,divers-flors,7
2962,2962,DATASET/A1/c4/r3/images/e4/c4r3e4n14.tif,4,3,4,14,divers-flors,7
2963,2963,DATASET/A1/c4/r3/images/e4/c4r3e4n15.tif,4,3,4,15,divers-flors,7
2964,2964,DATASET/A1/c4/r3/images/e4/c4r3e4n16.tif,4,3,4,16,divers-flors,7
2965,2965,DATASET/A1/c4/r3/images/e4/c4r3e4n17.tif,4,3,4,17,divers-flors,7
2966,2966,DATASET/A1/c4/r3/images/e4/c4r3e4n18.tif,4,3,4,18,divers-flors,7
2967,2967,DATASET/A1/c4/r3/images/e4/c4r3e4n19.tif,4,3,4,19,divers-flors,7
2968,2968,DATASET/A1/c4/r3/images/e4/c4r3e4n20.tif,4,3,4,20,divers-flors,7
2969,2969,DATASET/A1/c4/r3/images/e4/c4r3e4n21.tif,4,3,4,21,divers-flors,7
2970,2970,DATASET/A1/c4/r3/images/e4/c4r3e4n22.tif,4,3,4,22,divers-flors,7
2971,2971,DATASET/A1/c4/r3/images/e4/c4r3e4n23.tif,4,3,4,23,divers-flors,7
2972,2972,DATASET/A1/c4/r3/images/e4/c4r3e4n24.tif,4,3,4,24,divers-flors,7
2973,2973,DATASET/A1/c4/r3/images/e4/c4r3e4n25.tif,4,3,4,25,divers-flors,7
2974,2974,DATASET/A1/c4/r3/images/e4/c4r3e4n26.tif,4,3,4,26,divers-flors,7
2975,2975,DATASET/A1/c4/r3/images/e4/c4r3e4n27.tif,4,3,4,27,divers-flors,7
2976,2976,DATASET/A1/c4/r3/images/e4/c4r3e4n28.tif,4,3,4,28,divers-flors,7
2977,2977,DATASET/A1/c4/r3/images/e4/c4r3e4n29.tif,4,3,4,29,divers-flors,7
2978,2978,DATASET/A1/c4/r3/images/e4/c4r3e4n30.tif,4,3,4,30,divers-flors,7
2979,2979,DATASET/A1/c4/r3/images/e4/c4r3e4n31.tif,4,3,4,31,divers-flors,7
2980,2980,DATASET/A1/c4/r3/images/e4/c4r3e4n32.tif,4,3,4,32,divers-flors,7
2981,2981,DATASET/A1/c4/r3/images/e4/c4r3e4n33.tif,4,3,4,33,divers-flors,7
2982,2982,DATASET/A1/c4/r3/images/e4/c4r3e4n34.tif,4,3,4,34,divers-flors,7
2983,2983,DATASET/A1/c4/r3/images/e4/c4r3e4n35.tif,4,3,4,35,divers-flors,7
2984,2984,DATASET/A1/c4/r3/images/e4/c4r3e4n36.tif,4,3,4,36,divers-flors,7
2985,2985,DATASET/A1/c4/r3/images/e4/c4r3e4n37.tif,4,3,4,37,divers-flors,7
2986,2986,DATASET/A1/c4/r3/images/e4/c4r3e4n38.tif,4,3,4,38,divers-flors,7
2987,2987,DATASET/A1/c4/r3/images/e4/c4r3e4n39.tif,4,3,4,39,divers-flors,7
2988,2988,DATASET/A1/c4/r3/images/e4/c4r3e4n40.tif,4,3,4,40,divers-flors,7
2989,2989,DATASET/A1/c4/r3/images/e4/c4r3e4n41.tif,4,3,4,41,divers-flors,7
2990,2990,DATASET/A1/c4/r3/images/e4/c4r3e4n42.tif,4,3,4,42,divers-flors,7
2991,2991,DATASET/A1/c4/r3/images/e4/c4r3e4n43.tif,4,3,4,43,divers-flors,7
2992,2992,DATASET/A1/c4/r3/images/e4/c4r3e4n44.tif,4,3,4,44,divers-flors,7
2993,2993,DATASET/A1/c4/r3/images/e4/c4r3e4n45.tif,4,3,4,45,divers-flors,7
2994,2994,DATASET/A1/c4/r3/images/e4/c4r3e4n46.tif,4,3,4,46,divers-flors,7
2995,2995,DATASET/A1/c4/r3/images/e4/c4r3e4n47.tif,4,3,4,47,divers-flors,7
2996,2996,DATASET/A1/c4/r3/images/e4/c4r3e4n48.tif,4,3,4,48,divers-flors,7
2997,2997,DATASET/A1/c4/r3/images/e4/c4r3e4n49.tif,4,3,4,49,divers-flors,7
2998,2998,DATASET/A1/c4/r3/images/e4/c4r3e4n50.tif,4,3,4,50,divers-flors,7
2999,2999,DATASET/A1/c4/r3/images/e5/c4r3e5n1.tif,4,3,5,1,divers-flors,7
3000,3000,DATASET/A1/c4/r3/images/e5/c4r3e5n2.tif,4,3,5,2,divers-flors,7
3001,3001,DATASET/A1/c4/r3/images/e5/c4r3e5n3.tif,4,3,5,3,divers-flors,7
3002,3002,DATASET/A1/c4/r3/images/e5/c4r3e5n4.tif,4,3,5,4,divers-flors,7
3003,3003,DATASET/A1/c4/r3/images/e5/c4r3e5n6.tif,4,3,5,6,divers-flors,7
3004,3004,DATASET/A1/c4/r3/images/e5/c4r3e5n7.tif,4,3,5,7,divers-flors,7
3005,3005,DATASET/A1/c4/r3/images/e5/c4r3e5n8.tif,4,3,5,8,divers-flors,7
3006,3006,DATASET/A1/c4/r3/images/e5/c4r3e5n9.tif,4,3,5,9,divers-flors,7
3007,3007,DATASET/A1/c4/r3/images/e5/c4r3e5n10.tif,4,3,5,10,divers-flors,7
3008,3008,DATASET/A1/c4/r3/images/e5/c4r3e5n11.tif,4,3,5,11,divers-flors,7
3009,3009,DATASET/A1/c4/r3/images/e5/c4r3e5n12.tif,4,3,5,12,divers-flors,7
3010,3010,DATASET/A1/c4/r3/images/e5/c4r3e5n13.tif,4,3,5,13,divers-flors,7
3011,3011,DATASET/A1/c4/r3/images/e5/c4r3e5n14.tif,4,3,5,14,divers-flors,7
3012,3012,DATASET/A1/c4/r3/images/e5/c4r3e5n15.tif,4,3,5,15,divers-flors,7
3013,3013,DATASET/A1/c4/r3/images/e5/c4r3e5n16.tif,4,3,5,16,divers-flors,7
3014,3014,DATASET/A1/c4/r3/images/e5/c4r3e5n17.tif,4,3,5,17,divers-flors,7
3015,3015,DATASET/A1/c4/r3/images/e5/c4r3e5n18.tif,4,3,5,18,divers-flors,7
3016,3016,DATASET/A1/c4/r3/images/e5/c4r3e5n19.tif,4,3,5,19,divers-flors,7
3017,3017,DATASET/A1/c4/r3/images/e5/c4r3e5n20.tif,4,3,5,20,divers-flors,7
3018,3018,DATASET/A1/c4/r3/images/e5/c4r3e5n21.tif,4,3,5,21,divers-flors,7
3019,3019,DATASET/A1/c4/r3/images/e5/c4r3e5n22.tif,4,3,5,22,divers-flors,7
3020,3020,DATASET/A1/c4/r3/images/e5/c4r3e5n23.tif,4,3,5,23,divers-flors,7
3021,3021,DATASET/A1/c4/r3/images/e5/c4r3e5n24.tif,4,3,5,24,divers-flors,7
3022,3022,DATASET/A1/c4/r3/images/e5/c4r3e5n25.tif,4,3,5,25,divers-flors,7
3023,3023,DATASET/A1/c4/r3/images/e5/c4r3e5n26.tif,4,3,5,26,divers-flors,7
3024,3024,DATASET/A1/c4/r3/images/e5/c4r3e5n27.tif,4,3,5,27,divers-flors,7
3025,3025,DATASET/A1/c4/r3/images/e5/c4r3e5n28.tif,4,3,5,28,divers-flors,7
3026,3026,DATASET/A1/c4/r3/images/e5/c4r3e5n29.tif,4,3,5,29,divers-flors,7
3027,3027,DATASET/A1/c4/r3/images/e5/c4r3e5n30.tif,4,3,5,30,divers-flors,7
3028,3028,DATASET/A1/c4/r3/images/e5/c4r3e5n31.tif,4,3,5,31,divers-flors,7
3029,3029,DATASET/A1/c4/r3/images/e5/c4r3e5n32.tif,4,3,5,32,divers-flors,7
3030,3030,DATASET/A1/c4/r3/images/e5/c4r3e5n33.tif,4,3,5,33,divers-flors,7
3031,3031,DATASET/A1/c4/r3/images/e5/c4r3e5n34.tif,4,3,5,34,divers-flors,7
3032,3032,DATASET/A1/c4/r3/images/e5/c4r3e5n35.tif,4,3,5,35,divers-flors,7
3033,3033,DATASET/A1/c4/r3/images/e5/c4r3e5n36.tif,4,3,5,36,divers-flors,7
3034,3034,DATASET/A1/c4/r3/images/e5/c4r3e5n37.tif,4,3,5,37,divers-flors,7
3035,3035,DATASET/A1/c4/r3/images/e5/c4r3e5n38.tif,4,3,5,38,divers-flors,7
3036,3036,DATASET/A1/c4/r3/images/e5/c4r3e5n39.tif,4,3,5,39,divers-flors,7
3037,3037,DATASET/A1/c4/r3/images/e5/c4r3e5n40.tif,4,3,5,40,divers-flors,7
3038,3038,DATASET/A1/c4/r3/images/e5/c4r3e5n41.tif,4,3,5,41,divers-flors,7
3039,3039,DATASET/A1/c4/r3/images/e5/c4r3e5n42.tif,4,3,5,42,divers-flors,7
3040,3040,DATASET/A1/c4/r3/images/e5/c4r3e5n43.tif,4,3,5,43,divers-flors,7
3041,3041,DATASET/A1/c4/r3/images/e5/c4r3e5n44.tif,4,3,5,44,divers-flors,7
3042,3042,DATASET/A1/c4/r3/images/e5/c4r3e5n45.tif,4,3,5,45,divers-flors,7
3043,3043,DATASET/A1/c4/r3/images/e5/c4r3e5n46.tif,4,3,5,46,divers-flors,7
3044,3044,DATASET/A1/c4/r3/images/e5/c4r3e5n47.tif,4,3,5,47,divers-flors,7
3045,3045,DATASET/A1/c4/r3/images/e5/c4r3e5n48.tif,4,3,5,48,divers-flors,7
3046,3046,DATASET/A1/c4/r3/images/e5/c4r3e5n49.tif,4,3,5,49,divers-flors,7
3047,3047,DATASET/A1/c4/r3/images/e5/c4r3e5n50.tif,4,3,5,50,divers-flors,7
3048,3048,DATASET/A1/c4/r3/images/e6/c4r3e6n1.tif,4,3,6,1,divers-flors,7
3049,3049,DATASET/A1/c4/r3/images/e6/c4r3e6n2.tif,4,3,6,2,divers-flors,7
3050,3050,DATASET/A1/c4/r3/images/e6/c4r3e6n3.tif,4,3,6,3,divers-flors,7
3051,3051,DATASET/A1/c4/r3/images/e6/c4r3e6n4.tif,4,3,6,4,divers-flors,7
3052,3052,DATASET/A1/c4/r3/images/e6/c4r3e6n5.tif,4,3,6,5,divers-flors,7
3053,3053,DATASET/A1/c4/r3/images/e6/c4r3e6n6.tif,4,3,6,6,divers-flors,7
3054,3054,DATASET/A1/c4/r3/images/e6/c4r3e6n7.tif,4,3,6,7,divers-flors,7
3055,3055,DATASET/A1/c4/r3/images/e6/c4r3e6n8.tif,4,3,6,8,divers-flors,7
3056,3056,DATASET/A1/c4/r3/images/e6/c4r3e6n9.tif,4,3,6,9,divers-flors,7
3057,3057,DATASET/A1/c4/r3/images/e6/c4r3e6n10.tif,4,3,6,10,divers-flors,7
3058,3058,DATASET/A1/c4/r3/images/e6/c4r3e6n11.tif,4,3,6,11,divers-flors,7
3059,3059,DATASET/A1/c4/r3/images/e6/c4r3e6n12.tif,4,3,6,12,divers-flors,7
3060,3060,DATASET/A1/c4/r3/images/e6/c4r3e6n13.tif,4,3,6,13,divers-flors,7
3061,3061,DATASET/A1/c4/r3/images/e6/c4r3e6n14.tif,4,3,6,14,divers-flors,7
3062,3062,DATASET/A1/c4/r3/images/e6/c4r3e6n15.tif,4,3,6,15,divers-flors,7
3063,3063,DATASET/A1/c4/r3/images/e6/c4r3e6n16.tif,4,3,6,16,divers-flors,7
3064,3064,DATASET/A1/c4/r3/images/e6/c4r3e6n17.tif,4,3,6,17,divers-flors,7
